official_category_track_id,working_scope,exam_level,category_label,category_code,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_subject_codes,distinct_subject_names,year_min,year_max,top_exam_labels
一般警察人員考試二等考試|一般警察人員考試二等考試_刑事警察人員類別數位鑑識組|202|刑事警察人員類別數位鑑識組,future_expansion,一般警察人員考試二等考試,一般警察人員考試二等考試_刑事警察人員類別數位鑑識組,202,刑事警察人員類別數位鑑識組,6,7,1,6,6,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試二等考試|一般警察人員考試二等考試_刑事警察人員類別數位鑑識組|301|刑事警察人員類別數位鑑識組,future_expansion,一般警察人員考試二等考試,一般警察人員考試二等考試_刑事警察人員類別數位鑑識組,301,刑事警察人員類別數位鑑識組,6,7,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試二等考試|一般警察人員考試二等考試_刑事警察人員類別犯罪分析組|303|刑事警察人員類別犯罪分析組,future_expansion,一般警察人員考試二等考試,一般警察人員考試二等考試_刑事警察人員類別犯罪分析組,303,刑事警察人員類別犯罪分析組,6,7,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試二等考試|一般警察人員考試二等考試_刑事警察人員類別電子監察組|302|刑事警察人員類別電子監察組,future_expansion,一般警察人員考試二等考試,一般警察人員考試二等考試_刑事警察人員類別電子監察組,302,刑事警察人員類別電子監察組,6,7,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試二等考試|一般警察人員考試二等考試_刑事鑑識人員類別材料及化學物品鑑析組|201|刑事鑑識人員類別材料及化學物品鑑析組,future_expansion,一般警察人員考試二等考試,一般警察人員考試二等考試_刑事鑑識人員類別材料及化學物品鑑析組,201,刑事鑑識人員類別材料及化學物品鑑析組,6,7,1,6,6,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員航海組|404|水上警察人員航海組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員航海組,404,水上警察人員航海組,24,41,4,17,9,107,113,113年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試 | 112年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 111年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員輪機組|403|水上警察人員輪機組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員輪機組,403,水上警察人員輪機組,24,41,4,17,9,107,113,113年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試 | 112年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 111年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員類別航海組|404|水上警察人員類別航海組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員類別航海組,404,水上警察人員類別航海組,6,11,1,6,6,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員類別航海組|444|水上警察人員類別航海組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員類別航海組,444,水上警察人員類別航海組,6,10,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員類別輪機組|403|水上警察人員類別輪機組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員類別輪機組,403,水上警察人員類別輪機組,6,11,1,6,6,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_水上警察人員類別輪機組|443|水上警察人員類別輪機組,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_水上警察人員類別輪機組,443,水上警察人員類別輪機組,6,10,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_消防警察人員|402|消防警察人員,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_消防警察人員,402,消防警察人員,29,60,5,21,11,102,113,112年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 111年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試 | 107年公務人員特種考試警察人員考試、一般警察人員考試、交通事業鐵路人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_消防警察人員類別|402|消防警察人員類別,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_消防警察人員類別,402,消防警察人員類別,5,12,1,5,5,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_消防警察人員類別|442|消防警察人員類別,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_消防警察人員類別,442,消防警察人員類別,5,10,1,5,5,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_行政警察人員|401|行政警察人員,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_行政警察人員,401,行政警察人員,30,66,5,20,12,102,113,113年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試 | 112年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 111年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_行政警察人員類別|401|行政警察人員類別,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_行政警察人員類別,401,行政警察人員類別,6,13,1,6,6,114,114,114年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、移民行政人員考試、退除役軍人轉任公務人員考試
一般警察人員考試四等考試|一般警察人員考試四等考試_行政警察人員類別|441|行政警察人員類別,future_expansion,一般警察人員考試四等考試,一般警察人員考試四等考試_行政警察人員類別,441,行政警察人員類別,6,12,1,6,6,115,115,115年公務人員特種考試警察人員、一般警察人員、國家安全情報人員、移民行政人員考試
一般警察四等考試|一般警察四等考試_水上警察人員航海組|403|水上警察人員航海組,future_expansion,一般警察四等考試,一般警察四等考試_水上警察人員航海組,403,水上警察人員航海組,6,11,1,6,6,109,109,109年公務人員特種考試警察人員考試、一般警察人員考試、交通事業鐵路人員考試
一般警察四等考試|一般警察四等考試_水上警察人員航海組|404|水上警察人員航海組,future_expansion,一般警察四等考試,一般警察四等考試_水上警察人員航海組,404,水上警察人員航海組,24,44,4,13,11,105,110,110年公務人員特種考試警察人員考試、一般警察人員考試、國家安全情報人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 108年公務人員特種考試警察人員考試、一般警察人員考試、交通事業鐵路人員考試、退除役軍人轉任公務人員考試 | 106年公務人員特種考試警察人員考試、一般警察人員考試、交通事業鐵路人員、退除役軍人轉任公務人員考試
