node_id,node_label,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_exam_category_pairs,distinct_subject_names,year_min,year_max,top_exam_level
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要)-臺灣港務公司,12,19,3,3,4,106,110,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象概要)-臺灣港務公司,12,19,3,3,4,106,110,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要)-臺灣港務公司,12,19,3,3,5,106,112,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電路學概要)-高公局,12,19,3,3,4,106,110,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(資訊管理與..)-公總,12,18,1,3,10,104,104,公路員級晉高員
promotion_rank_exam,升官等與升資考試,工業行政,12,16,2,2,7,104,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,技術類,9,16,3,3,3,102,108,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-航港局,10,15,2,2,5,106,110,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-臺灣港務公司,9,15,3,3,3,106,110,交通事業港務人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-臺灣港務公司,10,15,2,2,5,106,110,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類（選試化學程序工業研究）,12,15,3,3,4,104,114,關務人員升官等關務簡任
promotion_rank_exam,升官等與升資考試,政風,10,15,1,2,10,100,100,薦任
promotion_rank_exam,升官等與升資考試,航空駕駛,12,15,3,3,4,102,108,公務人員升官等公務簡任
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-臺灣港務公司,10,14,2,2,5,112,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試結構學),10,14,2,2,5,102,105,員級晉高員級
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象)-臺灣港務公司,10,14,2,2,6,108,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全),10,14,2,2,6,103,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(航海學概要)-航港局,8,13,2,2,4,102,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計概要)-臺灣港務公司,8,13,2,2,4,106,108,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要)-航港局,8,13,2,2,4,106,108,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-航港局,8,13,2,2,4,106,108,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電路學概要)-公路總局,8,13,2,2,4,106,108,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學概要)-高公局,8,12,2,2,4,100,106,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理概要)-高公局,8,12,2,2,4,100,106,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(航行安全與..)-港務,7,11,1,2,7,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(輪機管理與..)-港務,7,11,1,2,7,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(輪機維修大意)-航港局,6,11,2,2,3,102,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(電工原理大意)-航港局,6,11,2,2,3,102,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試化學程序工業),6,10,1,1,6,106,106,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試機具維修與作業安全)-航港局,6,10,2,2,3,106,108,交通事業港務人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試系統分析),6,10,1,1,6,106,106,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試紡織品檢驗及品質管制學),6,10,1,1,6,106,106,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試船舶管理與安全),6,10,1,1,6,106,106,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試船舶通訊),6,10,1,1,6,106,106,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全大意),6,10,2,2,3,103,106,交通事業鐵路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試電路學大意)-公路總局,6,10,2,2,3,106,108,交通事業公路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類（選試機械設計學研究）,8,10,2,2,4,110,112,關務人員升官等關務簡任
promotion_rank_exam,升官等與升資考試,技術類（選試電機機械研究）,8,10,2,2,4,102,108,關務人員升官等關務簡任
promotion_rank_exam,升官等與升資考試,農業化學,8,10,2,2,4,106,108,公務人員升官等公務簡任
promotion_rank_exam,升官等與升資考試,技術類(選試結構學概要),4,9,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類紡織品檢驗及品質管制學,6,9,1,1,6,100,100,薦任
promotion_rank_exam,升官等與升資考試,技術類（紡織品檢驗及品質..）,6,9,1,1,6,104,104,關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試紡織品檢驗...),6,9,1,1,6,102,102,關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試船舶管理及安全）,6,9,1,1,6,100,100,薦任
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,5,8,1,1,5,111,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,5,8,1,1,5,111,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,船舶駕駛,6,8,1,1,6,108,108,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,,7,7,1,5,4,102,102,
promotion_rank_exam,升官等與升資考試,技術類(交通工程學)-公路總局,5,7,1,1,5,104,104,公路員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(機械設計概要)-航港局,4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(港埠工程概要)-航港局,4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(航海學)-臺灣港務公司,5,7,1,1,5,104,104,港務員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(航行安全與氣象)-港務,5,7,1,1,5,104,104,港務員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(航行安全與氣象概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(資訊管理與..)-高公,5,7,1,1,5,104,104,公路員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(輪機工程概要)-航港局,4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(輪機管理與安全)-港務,5,7,1,1,5,104,104,港務員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(輪機管理與安全概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學),5,7,1,1,5,102,102,員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學)－公路,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-公路,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-臺中,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-臺灣港務,5,7,1,1,5,104,104,港務員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程),5,7,1,1,5,102,102,員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-臺中,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-臺灣港務,5,7,1,1,5,104,104,港務員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-高雄,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試結構學)-公路,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學),5,7,1,1,5,102,102,員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-臺中,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-花蓮,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-高雄,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象),5,7,1,1,5,102,102,員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象)-高雄,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要)-公路總局,4,7,1,1,4,108,108,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),5,7,1,1,5,102,102,員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),5,7,1,1,5,112,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-高雄,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電路學)-公路,5,7,1,1,5,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電路學概要),4,7,1,1,4,102,102,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(交通工程學概要)-公總,4,6,1,1,4,104,104,公路佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(交通工程學概要)-高公,4,6,1,1,4,104,104,公路佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(機具維修與作業安全),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(機械原理概要)-公總,4,6,1,1,4,104,104,公路佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(機械設計概要)-港務,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(港埠工程概要)-港務,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(航海學概要)-港務公司,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(航行安全與氣象大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(資訊管理與資通安全概要)-公路總局,4,6,1,1,4,106,106,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(輪機工程概要)-港務,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(輪機管理與安全大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(輪機管理與安全概要)-臺灣港務公司,4,6,1,1,4,106,106,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學概要)-公路,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試公路工程大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試土木施工法大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理概要)-公路,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計概要)-航港局,4,6,1,1,4,106,106,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要)-臺中,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要)-花蓮,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試結構學概要)-公路,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試結構學概要)-高公局,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要)-臺中,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學概要)-花蓮,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象概要)-臺中,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象概要)-花蓮,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺中,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-臺灣港務公司,4,6,1,1,4,110,110,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-花蓮,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要)-基隆,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要)-臺中,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要)-航港局,4,6,1,1,4,106,106,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要)-高雄,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(選試電路學大意),3,6,1,1,3,102,102,士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試電路學概要)-公總,4,6,1,1,4,104,104,公路佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電路學概要)-公路,4,6,1,1,4,100,100,佐晉員
promotion_rank_exam,升官等與升資考試,技術類(電機機械概要)-港務,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(電機機械概要)-航港局,4,6,1,1,4,104,104,港務佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(公路工程大意)-公總,3,5,1,1,3,104,104,公路士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(土木施工法大意)-港務,3,5,1,1,3,104,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(機具維修與..)-港務,3,5,1,1,3,104,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(機具維修與..)-航港,3,5,1,1,3,104,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(機械原理大意)-公總,3,5,1,1,3,104,104,公路士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(機械原理大意)-港務,3,5,1,1,3,104,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(輪機維修大意)-港務,3,5,1,1,3,104,104,港務士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試公路工程大意)-公路,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試土木施工法大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試土木施工法大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機具維修與作業安全)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機具維修與作業安全)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機具維修與作業安全)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-公路,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-高公局,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計學研究),4,5,1,1,4,106,106,關務人員升官等簡任
promotion_rank_exam,升官等與升資考試,技術類(選試系統分析研究),4,5,1,1,4,106,106,關務人員升官等簡任
promotion_rank_exam,升官等與升資考試,技術類(選試紡織品檢驗及品質管制學研究),4,5,1,1,4,106,106,關務人員升官等簡任
promotion_rank_exam,升官等與升資考試,技術類(選試航海學大意)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試航海學大意)-花蓮,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試航海學大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象大意)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象大意)-臺灣港務公司,3,5,1,1,3,106,106,交通事業港務人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試航行安全與氣象大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理安全大意)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-臺中,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-基隆,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-高雄,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類(選試電路學大意)-公路,3,5,1,1,3,100,100,士晉佐
promotion_rank_exam,升官等與升資考試,技術類（船舶管理及安全研究）,4,5,1,1,4,100,100,簡任
promotion_rank_exam,升官等與升資考試,生物技術,4,5,1,1,4,104,104,公務簡任
promotion_rank_exam,升官等與升資考試,農畜水產品檢驗,4,5,1,1,4,108,108,公務人員升官等公務簡任
