node_id,node_label,category_name,subject_name,catalog_rows,pdf_url_documents,distinct_exam_codes,year_min,year_max
civil_service_core,公務人員高普初等與一般行政類,公平交易管理,公司法,7,7,7,106,112
civil_service_core,公務人員高普初等與一般行政類,公平交易管理,公平交易法與多層次傳銷管理法,7,7,7,106,112
civil_service_core,公務人員高普初等與一般行政類,公平交易管理,民法,6,14,6,100,105
civil_service_core,公務人員高普初等與一般行政類,公平交易管理,行銷學,6,6,6,100,105
civil_service_core,公務人員高普初等與一般行政類,公平交易管理,國文（作文與測驗）,3,6,3,112,114
civil_service_core,公務人員高普初等與一般行政類,公產管理,國文（作文、公文與測驗）,2,4,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,法學知識與英文（包括中華民國憲法、法學緒論、英文）,2,6,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,不動產估價,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,不動產投資分析,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,公產管理法規(包括國有財產法規、地方公產管理法規及政府採購法),1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,公產管理法規概要,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,土地利用概要,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,土地法規,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,土地法規概要,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,土地開發及利用(包括土地使用計畫及管制、不動產信託),1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,民法物權編概要,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公產管理,民法（包括總則、債與物權）,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公職土木工程技師,工程規劃及養護管理,3,3,3,103,105
civil_service_core,公務人員高普初等與一般行政類,公職土木工程技師,行政法、工程契約、營建及其相關法規,3,3,3,103,105
civil_service_core,公務人員高普初等與一般行政類,公職建築師,建管行政,15,15,15,100,114
civil_service_core,公務人員高普初等與一般行政類,公職建築師,國文（作文、公文與測驗）,12,25,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職建築師,建築結構系統,12,12,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職建築師,法學知識與英文（包括中華民國憲法、法學緒論、英文）,12,27,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職建築師,營建法規與實務,12,12,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職建築師,行政法、營建法規與實務,3,3,3,112,114
civil_service_core,公務人員高普初等與一般行政類,公職測量技師,行政法、土地測量及其相關法規,1,1,1,103,103
civil_service_core,公務人員高普初等與一般行政類,公職測量技師,誤差理論與實務,1,1,1,103,103
civil_service_core,公務人員高普初等與一般行政類,公職營養師,公共衛生政策（包括食品營養及衛生安全）,3,3,3,103,106
civil_service_core,公務人員高普初等與一般行政類,公職營養師,行政法、食品營養及其相關法規,3,3,3,103,106
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,獸醫傳染病與公共衛生學,15,15,15,100,114
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,國文（作文、公文與測驗）,12,25,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,法學知識與英文（包括中華民國憲法、法學緒論、英文）,12,27,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,動物保護與防檢疫法規,10,10,10,102,111
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,獸醫病理學與獸醫實驗診斷學,10,10,10,102,111
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,行政法、獸醫行政法規與獸醫病理學,3,3,3,112,114
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,獸醫公共衛生學研究,2,2,2,100,110
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,獸醫實驗診斷學,2,2,2,100,101
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,獸醫病理學,2,2,2,100,101
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,英文,2,2,2,100,110
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,策略規劃與問題解決,1,1,1,100,100
civil_service_core,公務人員高普初等與一般行政類,公職獸醫師,策略規劃與問題解決（依類科命題）,1,1,1,110,110
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,社會工作實務,15,15,15,100,114
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,國文（作文、公文與測驗）,12,25,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,法學知識與英文（包括中華民國憲法、法學緒論、英文）,12,27,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,社會福利政策與法規,12,12,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,行政法,12,28,12,100,111
civil_service_core,公務人員高普初等與一般行政類,公職社會工作師,行政法、社會福利政策與法規,3,3,3,112,114
civil_service_core,公務人員高普初等與一般行政類,公職臨床心理師,臨床心理實務,4,4,4,103,112
civil_service_core,公務人員高普初等與一般行政類,公職臨床心理師,行政法、臨床心理及其相關法規,4,4,4,103,112
civil_service_core,公務人員高普初等與一般行政類,公職藥師,查驗登記審查相關法規,10,10,10,103,114
civil_service_core,公務人員高普初等與一般行政類,公職藥師,行政法、藥事管理及其相關法規,10,10,10,103,114
civil_service_core,公務人員高普初等與一般行政類,公職諮商心理師,行政法、諮商心理及其相關法規,2,2,2,104,111
civil_service_core,公務人員高普初等與一般行政類,公職諮商心理師,心理衛生政策（包括諮商與心理治療）,1,1,1,111,111
civil_service_core,公務人員高普初等與一般行政類,公職諮商心理師,諮商與心理治療實務,1,1,1,104,104
civil_service_core,公務人員高普初等與一般行政類,公職護理師,公共衛生政策,12,12,12,103,114
civil_service_core,公務人員高普初等與一般行政類,公職護理師,行政法、衛生行政及其相關法規,12,12,12,103,114
civil_service_core,公務人員高普初等與一般行政類,公職醫事檢驗師,實驗室生物安全暨品質管理,12,12,12,103,114
civil_service_core,公務人員高普初等與一般行政類,公職醫事檢驗師,行政法、醫事檢驗及其相關法規,12,12,12,103,114
civil_service_core,公務人員高普初等與一般行政類,公職防疫醫師,傳染病學及流行病學,1,1,1,103,103
civil_service_core,公務人員高普初等與一般行政類,公職防疫醫師,行政法、傳染病防治及其相關法規,1,1,1,103,103
civil_service_core,公務人員高普初等與一般行政類,公職食品技師,行政法、食品衛生安全管理及其相關法規,11,11,11,103,114
civil_service_core,公務人員高普初等與一般行政類,公職食品技師,食品風險分析與管理（包括食品危害分析與重要管制點理論及實務應用）,11,11,11,103,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,法學知識與英文（包括中華民國憲法、法學緒論、英文）,9,21,6,109,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,動物營養學,6,6,6,109,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,動物生理學與解剖學,6,6,6,109,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,動物育種學,6,6,6,109,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,國文（作文、公文與測驗）,6,12,5,109,112
civil_service_core,公務人員高普初等與一般行政類,動物技術,國文（作文與測驗）,5,10,3,112,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,家畜營養學,5,5,5,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,家畜生理學與解剖學,5,5,5,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,家畜育種學,5,5,5,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,憲法與英文,5,5,5,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,畜產品加工與利用,5,5,5,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,乳牛學（包括加工與利用）,4,4,4,109,112
civil_service_core,公務人員高普初等與一般行政類,動物技術,家禽學（包括加工與利用）,4,4,4,109,112
civil_service_core,公務人員高普初等與一般行政類,動物技術,豬學（包括加工與利用）,4,4,4,109,112
civil_service_core,公務人員高普初等與一般行政類,動物技術,動物解剖生理學概要,3,6,3,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,畜產加工概要,3,3,3,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,飼料與營養學概要,3,3,3,110,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,動物各論（包括加工利用與動物保護）,2,2,2,113,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,國文（作文）,2,2,2,113,114
civil_service_core,公務人員高普初等與一般行政類,動物技術,國文(作文、公文與測驗),1,2,1,111,111
civil_service_core,公務人員高普初等與一般行政類,動物技術,畜牧學概要,1,1,1,110,110
civil_service_core,公務人員高普初等與一般行政類,勞工行政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,30,72,15,100,114
